x-axis,1,4
second,Volt,Volt
-12.0000E-06,,
-11.7500E-06,,
-11.5000E-06,-27.5753923E-03,+451.5829124E-03
-11.2500E-06,-11.2437342E-03,+451.5829124E-03
-11.0000E-06,-21.2939853E-03,+451.5829124E-03
-10.7500E-06,-27.5753923E-03,+450.8291435E-03
-10.5000E-06,-27.5753923E-03,+443.5427114E-03
-10.2500E-06,-3.7060458E-03,+432.4874352E-03
-10.0000E-06,-15.0125783E-03,+442.2864300E-03
-9.7500E-06,-27.5753923E-03,+450.8291435E-03
-9.5000E-06,-13.7562969E-03,+443.5427114E-03
-9.2500E-06,-27.5753923E-03,+446.8090431E-03
-9.0000E-06,-21.2939853E-03,+444.7989928E-03
-8.7500E-06,+8.8567681E-03,+451.5829124E-03
-8.5000E-06,-27.5753923E-03,+451.5829124E-03
-8.2500E-06,-11.2437342E-03,+443.5427114E-03
-8.0000E-06,-27.5753923E-03,+451.5829124E-03
-7.7500E-06,+8.8567681E-03,+451.5829124E-03
-7.5000E-06,-27.5753923E-03,+451.5829124E-03
-7.2500E-06,-11.2437342E-03,+448.3165807E-03
-7.0000E-06,-27.5753923E-03,+451.5829124E-03
-6.7500E-06,-27.5753923E-03,+451.5829124E-03
-6.5000E-06,-27.5753923E-03,+448.8190933E-03
-6.2500E-06,-11.2437342E-03,+446.8090431E-03
-6.0000E-06,-21.2939853E-03,+444.7989928E-03
-5.7500E-06,-23.8065481E-03,+452.3366812E-03
-5.5000E-06,-1.1934830E-03,+459.6231133E-03
-5.2500E-06,-27.5753923E-03,+451.5829124E-03
-5.0000E-06,-21.2939853E-03,+451.5829124E-03
-4.7500E-06,-27.5753923E-03,+444.2964803E-03
-4.5000E-06,-1.1934830E-03,+451.5829124E-03
-4.2500E-06,-11.2437342E-03,+451.5829124E-03
-4.0000E-06,-21.2939853E-03,+450.3266310E-03
-3.7500E-06,-64.0075527E-03,+426.7085408E-03
-3.5000E-06,+12.6256123E-03,+443.5427114E-03
-3.2500E-06,+12.6256123E-03,+451.5829124E-03
-3.0000E-06,+12.6256123E-03,+451.5829124E-03
-2.7500E-06,+8.8567681E-03,+451.5829124E-03
-2.5000E-06,-1.1934830E-03,+451.5829124E-03
-2.2500E-06,-11.2437342E-03,+448.3165807E-03
-2.0000E-06,-61.4949899E-03,+444.7989928E-03
-1.7500E-06,+8.8567681E-03,+451.5829124E-03
-1.5000E-06,-1.1934830E-03,+451.5829124E-03
-1.2500E-06,-11.2437342E-03,+451.5829124E-03
-1.0000E-06,-21.2939853E-03,+450.3266310E-03
-750.0E-09,+8.8567681E-03,+451.5829124E-03
-500.0E-09,-1.1934830E-03,+451.5829124E-03
-250.0E-09,-11.2437342E-03,+451.5829124E-03
-0.0E+00,+12.6256123E-03,+451.5829124E-03
+250.0E-09,+5.0050878704E+00,+450.8291435E-03
+500.0E-09,+5.0251883727E+00,+459.6231133E-03
+750.0E-09,+5.0616205331E+00,+454.8492440E-03
+1.0000E-06,+4.9297109868E+00,+451.5829124E-03
+1.2500E-06,+4.9322235496E+00,+451.5829124E-03
+1.5000E-06,+4.9724245542E+00,+451.5829124E-03
+1.7500E-06,+5.0214195285E+00,+451.5829124E-03
+2.0000E-06,+4.9849873681E+00,+450.3266310E-03
+2.2500E-06,+4.9284547054E+00,+451.5829124E-03
+2.5000E-06,+4.9988064634E+00,+398.0653250E-03
+2.7500E-06,+4.9661431472E+00,+443.5427114E-03
+3.0000E-06,+4.9234295798E+00,+451.5829124E-03
+3.2500E-06,+4.9322235496E+00,+451.5829124E-03
+3.5000E-06,+4.9309672682E+00,+451.5829124E-03
+3.7500E-06,+4.9096104845E+00,+451.5829124E-03
+4.0000E-06,+4.8832285752E+00,+444.7989928E-03
+4.2500E-06,+4.8957913892E+00,+451.5829124E-03
+4.5000E-06,+4.8907662636E+00,+446.3065305E-03
+4.7500E-06,+4.9498114891E+00,+459.6231133E-03
+5.0000E-06,+4.9636305844E+00,+459.6231133E-03
+5.2500E-06,+4.8957913892E+00,+458.8693444E-03
+5.5000E-06,+4.9171481729E+00,+451.5829124E-03
+5.7500E-06,+4.9096104845E+00,+456.3567817E-03
+6.0000E-06,+4.8957913892E+00,+451.5829124E-03
+6.2500E-06,+4.9133793287E+00,+452.3366812E-03
+6.5000E-06,+4.9988064634E+00,+459.6231133E-03
+6.7500E-06,+4.9259421426E+00,+459.6231133E-03
+7.0000E-06,+4.9297109868E+00,+459.6231133E-03
+7.2500E-06,+5.0050878704E+00,+459.6231133E-03
+7.5000E-06,+4.9447863635E+00,+462.3869323E-03
+7.7500E-06,+4.9334798310E+00,+459.6231133E-03
+8.0000E-06,+4.9297109868E+00,+467.6633142E-03
+8.2500E-06,+4.9937813379E+00,+468.4170830E-03
+8.5000E-06,+4.9837310867E+00,+475.7035151E-03
+8.7500E-06,+4.8857411380E+00,+442.0351738E-03
+9.0000E-06,+4.9573491774E+00,+475.7035151E-03
+9.2500E-06,+4.9937813379E+00,+483.7437160E-03
+9.5000E-06,+4.9435300821E+00,+483.7437160E-03
+9.7500E-06,+4.9259421426E+00,+491.7839170E-03
+10.0000E-06,+4.9975501820E+00,+493.0401983E-03
+10.2500E-06,+4.9573491774E+00,+499.8241179E-03
+10.5000E-06,+4.9699119914E+00,+499.8241179E-03
+10.7500E-06,+4.9736808356E+00,+503.0904495E-03
+11.0000E-06,+4.9975501820E+00,+515.9045197E-03
+11.2500E-06,+4.9209170170E+00,+515.9045197E-03
+11.5000E-06,+4.9573491774E+00,+515.9045197E-03
+11.7500E-06,+4.9259421426E+00,+515.9045197E-03
+12.0000E-06,+4.9975501820E+00,+517.1608011E-03
+12.2500E-06,+4.9862436495E+00,+523.9447206E-03
+12.5000E-06,+4.9560928961E+00,+526.7085397E-03
+12.7500E-06,+4.9736808356E+00,+531.9849215E-03
+13.0000E-06,+4.9975501820E+00,+540.0251225E-03
+13.2500E-06,+4.9937813379E+00,+540.0251225E-03
+13.5000E-06,+4.9837310867E+00,+540.0251225E-03
+13.7500E-06,+4.9975501820E+00,+540.0251225E-03
+14.0000E-06,+4.9297109868E+00,+549.3216048E-03
+14.2500E-06,+4.9937813379E+00,+556.1055243E-03
+14.5000E-06,+4.9837310867E+00,+556.1055243E-03
+14.7500E-06,+4.9975501820E+00,+567.4120568E-03
+15.0000E-06,+5.0038315890E+00,+572.1859261E-03
+15.2500E-06,+5.0704145029E+00,+556.1055243E-03
+15.5000E-06,+4.9837310867E+00,+582.9899461E-03
+15.7500E-06,+4.9498114891E+00,+588.2663280E-03
+16.0000E-06,+4.9975501820E+00,+589.5226094E-03
+16.2500E-06,+4.9900124937E+00,+597.0602977E-03
+16.5000E-06,+4.9975501820E+00,+604.3467298E-03
+16.7500E-06,+5.0138818402E+00,+612.3869307E-03
+17.0000E-06,+5.0038315890E+00,+612.3869307E-03
+17.2500E-06,+4.9862436495E+00,+620.4271317E-03
+17.5000E-06,+4.9975501820E+00,+633.7437144E-03
+17.7500E-06,+4.9334798310E+00,+628.4673326E-03
+18.0000E-06,+5.0038315890E+00,+629.7236140E-03
+18.2500E-06,+4.9975501820E+00,+637.2613023E-03
+18.5000E-06,+4.9837310867E+00,+644.5477344E-03
+18.7500E-06,+5.0138818402E+00,+644.5477344E-03
+19.0000E-06,+5.0314697797E+00,+652.5879353E-03
+19.2500E-06,+4.9975501820E+00,+660.6281362E-03
+19.5000E-06,+5.0239320913E+00,+660.6281362E-03
+19.7500E-06,+5.0138818402E+00,+668.6683372E-03
+20.0000E-06,+5.0038315890E+00,+676.7085381E-03
+20.2500E-06,+4.9862436495E+00,+676.7085381E-03
+20.5000E-06,+4.9975501820E+00,+684.7487390E-03
+20.7500E-06,+5.0138818402E+00,+689.5226083E-03
+21.0000E-06,+5.0101129960E+00,+699.5728594E-03
+21.2500E-06,+5.0339823425E+00,+708.8693418E-03
+21.5000E-06,+4.8769471683E+00,+698.0653218E-03
+21.7500E-06,+4.9975501820E+00,+708.8693418E-03
+22.0000E-06,+5.0440325936E+00,+723.6934622E-03
+22.2500E-06,+5.0339823425E+00,+732.9899445E-03
+22.5000E-06,+5.0239320913E+00,+741.0301454E-03
+22.7500E-06,+4.9975501820E+00,+749.0703464E-03
+23.0000E-06,+5.0377511866E+00,+755.8542659E-03
+23.2500E-06,+5.0264446541E+00,+757.1105473E-03
+23.5000E-06,+5.0239320913E+00,+765.1507482E-03
+23.7500E-06,+5.0302134983E+00,+781.2311500E-03
+24.0000E-06,+5.0377511866E+00,+781.2311500E-03
+24.2500E-06,+4.9975501820E+00,+788.5175821E-03
+24.5000E-06,+5.0503140006E+00,+789.2713510E-03
+24.7500E-06,+5.0302134983E+00,+797.3115519E-03
+25.0000E-06,+5.0038315890E+00,+804.0954714E-03
+25.2500E-06,+5.0339823425E+00,+805.3517528E-03
+25.5000E-06,+5.0239320913E+00,+813.3919537E-03
+25.7500E-06,+5.0138818402E+00,+821.4321546E-03
+26.0000E-06,+5.0377511866E+00,+821.4321546E-03
+26.2500E-06,+4.9975501820E+00,+830.2261244E-03
+26.5000E-06,+5.0239320913E+00,+837.5125565E-03
+26.7500E-06,+5.0302134983E+00,+845.5527574E-03
+27.0000E-06,+5.0038315890E+00,+853.5929583E-03
+27.2500E-06,+5.0704145029E+00,+854.3467271E-03
+27.5000E-06,+5.0239320913E+00,+869.6733601E-03
+27.7500E-06,+5.0779521912E+00,+794.0452202E-03
+28.0000E-06,+5.0377511866E+00,+876.4572797E-03
+28.2500E-06,+5.0339823425E+00,+893.7939629E-03
+28.5000E-06,+5.0503140006E+00,+901.8341638E-03
+28.7500E-06,+5.0302134983E+00,+909.8743647E-03
+29.0000E-06,+5.0101129960E+00,+909.8743647E-03
+29.2500E-06,+5.0339823425E+00,+917.9145657E-03
+29.5000E-06,+5.0641330959E+00,+920.6783847E-03
+29.7500E-06,+5.0377511866E+00,+930.7286359E-03
+30.0000E-06,+5.0377511866E+00,+950.0753693E-03
+30.2500E-06,+5.0339823425E+00,+950.0753693E-03
+30.5000E-06,+5.0113692774E+00,+952.8391884E-03
+30.7500E-06,+5.0050878704E+00,+958.1155702E-03
+31.0000E-06,+5.0251883727E+00,+966.1557712E-03
+31.2500E-06,+5.0704145029E+00,+966.9095400E-03
+31.5000E-06,+5.0377511866E+00,+974.1959721E-03
+31.7500E-06,+5.0540828448E+00,+982.2361730E-03
+32.0000E-06,+5.0314697797E+00,+990.2763739E-03
+32.2500E-06,+5.0704145029E+00,+998.3165748E-03
+32.5000E-06,+4.9849873681E+00,+1.0010803939E+00
+32.7500E-06,+4.9975501820E+00,+1.0063567758E+00
+33.0000E-06,+5.0653893773E+00,+1.0156532581E+00
+33.2500E-06,+5.0377511866E+00,+1.0231909464E+00
+33.5000E-06,+5.0377511866E+00,+1.0304773785E+00
+33.7500E-06,+5.0377511866E+00,+1.0465577804E+00
+34.0000E-06,+5.0716707843E+00,+1.0211808962E+00
+34.2500E-06,+4.9900124937E+00,+1.0545979813E+00
+34.5000E-06,+5.0377511866E+00,+1.0573618003E+00
+34.7500E-06,+5.0377511866E+00,+1.0706783831E+00
+35.0000E-06,+5.0653893773E+00,+1.0787185840E+00
+35.2500E-06,+5.0377511866E+00,+1.0875125538E+00
+35.5000E-06,+5.0377511866E+00,+1.0947989859E+00
+35.7500E-06,+5.0289572169E+00,+1.0995728552E+00
+36.0000E-06,+5.0251883727E+00,+1.1040954682E+00
+36.2500E-06,+4.9686557100E+00,+1.1196733575E+00
+36.5000E-06,+5.0515702820E+00,+1.1322361714E+00
+36.7500E-06,+5.0214195285E+00,+1.1317336588E+00
+37.0000E-06,+5.0189069657E+00,+1.1349999905E+00
+37.2500E-06,+5.0339823425E+00,+1.1430401914E+00
+37.5000E-06,+5.0113692774E+00,+1.1430401914E+00
+37.7500E-06,+5.0050878704E+00,+1.1543467239E+00
+38.0000E-06,+5.0591079703E+00,+1.1591205932E+00
+38.2500E-06,+5.0050878704E+00,+1.1664070253E+00
+38.5000E-06,+5.0113692774E+00,+1.1752009951E+00
+38.7500E-06,+4.9887562123E+00,+1.1784673267E+00
+39.0000E-06,+5.0528265634E+00,+1.1752009951E+00
+39.2500E-06,+4.9322235496E+00,+1.1912813969E+00
+39.5000E-06,+4.9586054588E+00,+1.1993215978E+00
+39.7500E-06,+4.9887562123E+00,+1.2073617987E+00
+40.0000E-06,+5.0314697797E+00,+1.2154019997E+00
+40.2500E-06,+4.9611180216E+00,+1.2154019997E+00
+40.5000E-06,+5.1055903819E+00,+1.1887688341E+00
+40.7500E-06,+4.9573491774E+00,+1.2282160699E+00
+41.0000E-06,+4.8769471683E+00,+1.2475628033E+00
+41.2500E-06,+5.0013190262E+00,+1.2556030042E+00
+41.5000E-06,+4.9586054588E+00,+1.2608793861E+00
+41.7500E-06,+5.0289572169E+00,+1.2636432052E+00
+42.0000E-06,+5.0314697797E+00,+1.2704271247E+00
+42.2500E-06,+5.0050878704E+00,+1.2789698382E+00
+42.5000E-06,+4.9184044542E+00,+1.2877638079E+00
+42.7500E-06,+4.9648868658E+00,+1.3038442098E+00
+43.0000E-06,+4.9975501820E+00,+1.3038442098E+00
+43.2500E-06,+4.9284547054E+00,+1.3038442098E+00
+43.5000E-06,+4.9447863635E+00,+1.3091205916E+00
+43.7500E-06,+4.9724245542E+00,+1.3118844107E+00
+44.0000E-06,+4.9975501820E+00,+1.3199246116E+00
+44.2500E-06,+4.9284547054E+00,+1.3279648125E+00
+44.5000E-06,+4.9849873681E+00,+1.3360050134E+00
+44.7500E-06,+4.9334798310E+00,+1.3407788827E+00
+45.0000E-06,+4.9849873681E+00,+1.3372612948E+00
+45.2500E-06,+4.9322235496E+00,+1.3520854153E+00
+45.5000E-06,+4.9849873681E+00,+1.3493215962E+00
+45.7500E-06,+4.9736808356E+00,+1.3633919478E+00
+46.0000E-06,+4.9975501820E+00,+1.3681658171E+00
+46.2500E-06,+4.8920225450E+00,+1.3762060180E+00
+46.5000E-06,+4.9171481729E+00,+1.3789698371E+00
+46.7500E-06,+4.9498114891E+00,+1.3648994855E+00
+47.0000E-06,+4.8895099822E+00,+1.3922864199E+00
+47.2500E-06,+4.9322235496E+00,+1.4003266208E+00
+47.5000E-06,+5.0239320913E+00,+1.4164070226E+00
+47.7500E-06,+4.9736808356E+00,+1.4211808919E+00
+48.0000E-06,+4.9297109868E+00,+1.4312311431E+00
+48.2500E-06,+4.9648868658E+00,+1.4317336556E+00
+48.5000E-06,+4.9699119914E+00,+1.4324874245E+00
+48.7500E-06,+4.9498114891E+00,+1.4405276254E+00
+49.0000E-06,+4.9297109868E+00,+1.4646482281E+00
+49.2500E-06,+5.0013190262E+00,+1.4566080272E+00
+49.5000E-06,+4.9560928961E+00,+1.4593718463E+00
+49.7500E-06,+4.9736808356E+00,+1.4646482281E+00
+50.0000E-06,+4.9297109868E+00,+1.4646482281E+00
+50.2500E-06,+4.9535803333E+00,+1.4726884291E+00
+50.5000E-06,+4.9435300821E+00,+1.4807286300E+00
+50.7500E-06,+4.9736808356E+00,+1.4855024993E+00
+51.0000E-06,+4.9297109868E+00,+1.4887688309E+00
+51.2500E-06,+4.9975501820E+00,+1.4895225997E+00
+51.5000E-06,+4.9837310867E+00,+1.4968090318E+00
+51.7500E-06,+4.9975501820E+00,+1.5048492327E+00
+52.0000E-06,+4.9636305844E+00,+1.5061055141E+00
+52.2500E-06,+4.9975501820E+00,+1.5128894337E+00
+52.5000E-06,+4.9699119914E+00,+1.5209296346E+00
+52.7500E-06,+4.9498114891E+00,+1.5257035039E+00
+53.0000E-06,+4.8367461637E+00,+1.4498241077E+00
+53.2500E-06,+5.0302134983E+00,+1.5209296346E+00
+53.5000E-06,+4.9975501820E+00,+1.5450502373E+00
+53.7500E-06,+4.9259421426E+00,+1.5530904382E+00
+54.0000E-06,+5.0038315890E+00,+1.5543467196E+00
+54.2500E-06,+4.9900124937E+00,+1.5611306392E+00
+54.5000E-06,+4.9837310867E+00,+1.5691708401E+00
+54.7500E-06,+4.9498114891E+00,+1.5691708401E+00
+55.0000E-06,+5.0038315890E+00,+1.5759547596E+00
+55.2500E-06,+4.9900124937E+00,+1.6093718447E+00
+55.5000E-06,+4.9975501820E+00,+1.5932914428E+00
+55.7500E-06,+4.9975501820E+00,+1.5932914428E+00
+56.0000E-06,+4.9975501820E+00,+1.5932914428E+00
+56.2500E-06,+4.9937813379E+00,+1.6013316438E+00
+56.5000E-06,+4.9975501820E+00,+1.6040954628E+00
+56.7500E-06,+4.9900124937E+00,+1.6045979754E+00
+57.0000E-06,+5.0101129960E+00,+1.6093718447E+00
+57.2500E-06,+4.9937813379E+00,+1.6093718447E+00
+57.5000E-06,+4.9975501820E+00,+1.6174120456E+00
+57.7500E-06,+5.0138818402E+00,+1.6174120456E+00
+58.0000E-06,+4.9975501820E+00,+1.6254522465E+00
+58.2500E-06,+5.0339823425E+00,+1.6254522465E+00
+58.5000E-06,+5.0101129960E+00,+1.6334924474E+00
+58.7500E-06,+4.9736808356E+00,+1.6334924474E+00
+59.0000E-06,+5.0038315890E+00,+1.6402763670E+00
+59.2500E-06,+5.0704145029E+00,+1.6005778749E+00
+59.5000E-06,+5.0101129960E+00,+1.6495728493E+00
+59.7500E-06,+4.9812185239E+00,+1.6495728493E+00
+60.0000E-06,+5.0440325936E+00,+1.6576130502E+00
+60.2500E-06,+5.0339823425E+00,+1.6656532511E+00
+60.5000E-06,+4.9962939007E+00,+1.6684170702E+00
+60.7500E-06,+4.9975501820E+00,+1.6689195827E+00
+61.0000E-06,+5.0440325936E+00,+1.6736934520E+00
+61.2500E-06,+5.0339823425E+00,+1.6809798841E+00
+61.5000E-06,+4.9975501820E+00,+1.6844974720E+00
+61.7500E-06,+5.0302134983E+00,+1.6897738539E+00
+62.0000E-06,+5.0038315890E+00,+1.6897738539E+00
+62.2500E-06,+5.0339823425E+00,+1.6897738539E+00
+62.5000E-06,+5.0239320913E+00,+1.6950502357E+00
+62.7500E-06,+5.0704145029E+00,+1.6897738539E+00
+63.0000E-06,+5.0101129960E+00,+1.6978140548E+00
+63.2500E-06,+5.0741833471E+00,+1.6978140548E+00
+63.5000E-06,+5.0377511866E+00,+1.6978140548E+00
+63.7500E-06,+5.0377511866E+00,+1.7058542557E+00
+64.0000E-06,+5.0503140006E+00,+1.7058542557E+00
+64.2500E-06,+4.9975501820E+00,+1.7058542557E+00
+64.5000E-06,+5.0503140006E+00,+1.7086180748E+00
+64.7500E-06,+5.0302134983E+00,+1.7138944566E+00
+65.0000E-06,+5.0377511866E+00,+1.7138944566E+00
+65.2500E-06,+5.0339823425E+00,+1.7219346575E+00
+65.5000E-06,+5.0377511866E+00,+1.7219346575E+00
+65.7500E-06,+4.9975501820E+00,+1.6849999846E+00
+66.0000E-06,+5.0503140006E+00,+1.7206783762E+00
+66.2500E-06,+5.0741833471E+00,+1.7380150594E+00
+66.5000E-06,+5.0905150052E+00,+1.7380150594E+00
+66.7500E-06,+5.0302134983E+00,+1.7412813910E+00
+67.0000E-06,+5.0314697797E+00,+1.7460552603E+00
+67.2500E-06,+5.0339823425E+00,+1.7460552603E+00
+67.5000E-06,+5.0641330959E+00,+1.7407788784E+00
+67.7500E-06,+5.0540828448E+00,+1.7460552603E+00
+68.0000E-06,+5.0038315890E+00,+1.7608793807E+00
+68.2500E-06,+5.0704145029E+00,+1.7540954612E+00
+68.5000E-06,+5.0503140006E+00,+1.7540954612E+00
+68.7500E-06,+5.0540828448E+00,+1.7540954612E+00
+69.0000E-06,+5.0779521912E+00,+1.7540954612E+00
+69.2500E-06,+5.0339823425E+00,+1.7540954612E+00
+69.5000E-06,+5.0503140006E+00,+1.7568592803E+00
+69.7500E-06,+5.0540828448E+00,+1.7621356621E+00
+70.0000E-06,+5.0779521912E+00,+1.7540954612E+00
+70.2500E-06,+5.0741833471E+00,+1.7613818933E+00
+70.5000E-06,+5.0503140006E+00,+1.7568592803E+00
+70.7500E-06,+5.0138818402E+00,+1.7669095314E+00
+71.0000E-06,+5.0716707843E+00,+1.7621356621E+00
+71.2500E-06,+5.0741833471E+00,+1.7621356621E+00
+71.5000E-06,+5.0113692774E+00,+1.7621356621E+00
+71.7500E-06,+5.0540828448E+00,+1.7701758631E+00
+72.0000E-06,+5.1244346028E+00,+1.7274622957E+00
+72.2500E-06,+5.0704145029E+00,+1.7628894310E+00
+72.5000E-06,+5.0641330959E+00,+1.7782160640E+00
+72.7500E-06,+5.0779521912E+00,+1.7734421947E+00
+73.0000E-06,+5.0465451564E+00,+1.7782160640E+00
+73.2500E-06,+5.0741833471E+00,+1.7782160640E+00
+73.5000E-06,+5.0641330959E+00,+1.7782160640E+00
+73.7500E-06,+5.0126255588E+00,+1.7749497324E+00
+74.0000E-06,+5.0591079703E+00,+1.7782160640E+00
+74.2500E-06,+5.0377511866E+00,+1.7862562649E+00
+74.5000E-06,+4.9988064634E+00,+1.7862562649E+00
+74.7500E-06,+5.0214195285E+00,+1.7782160640E+00
+75.0000E-06,+5.0465451564E+00,+1.7782160640E+00
+75.2500E-06,+5.0741833471E+00,+1.7782160640E+00
+75.5000E-06,+5.0377511866E+00,+1.7782160640E+00
+75.7500E-06,+5.0126255588E+00,+1.7782160640E+00
+76.0000E-06,+5.0528265634E+00,+1.7714321445E+00
+76.2500E-06,+5.0704145029E+00,+1.7782160640E+00
+76.5000E-06,+5.0251883727E+00,+1.7782160640E+00
+76.7500E-06,+5.0050878704E+00,+1.7782160640E+00
+77.0000E-06,+5.0465451564E+00,+1.7701758631E+00
+77.2500E-06,+5.0779521912E+00,+1.7709296319E+00
+77.5000E-06,+4.9988064634E+00,+1.7754522449E+00
+77.7500E-06,+4.9962939007E+00,+1.7782160640E+00
+78.0000E-06,+5.0189069657E+00,+1.7782160640E+00
+78.2500E-06,+4.8769471683E+00,+1.7284673208E+00
+78.5000E-06,+4.9586054588E+00,+1.7568592803E+00
+78.7500E-06,+5.0364949053E+00,+1.7782160640E+00
+79.0000E-06,+5.0251883727E+00,+1.7782160640E+00
+79.2500E-06,+5.0013190262E+00,+1.7782160640E+00
+79.5000E-06,+5.0251883727E+00,+1.7782160640E+00
+79.7500E-06,+5.0126255588E+00,+1.7782160640E+00
+80.0000E-06,+5.0528265634E+00,+1.7782160640E+00
+80.2500E-06,+4.9284547054E+00,+1.7782160640E+00
+80.5000E-06,+4.9988064634E+00,+1.7862562649E+00
+80.7500E-06,+4.9962939007E+00,+1.7862562649E+00
+81.0000E-06,+4.9849873681E+00,+1.7714321445E+00
+81.2500E-06,+4.9322235496E+00,+1.7782160640E+00
+81.5000E-06,+4.9184044543E+00,+1.7701758631E+00
+81.7500E-06,+5.0289572169E+00,+1.7701758631E+00
+82.0000E-06,+4.8957913892E+00,+1.7701758631E+00
+82.2500E-06,+4.9284547054E+00,+1.7694220942E+00
+82.5000E-06,+4.9724245542E+00,+1.7701758631E+00
+82.7500E-06,+4.9724245542E+00,+1.7701758631E+00
+83.0000E-06,+4.9573491774E+00,+1.7621356621E+00
+83.2500E-06,+4.9648868658E+00,+1.7621356621E+00
+83.5000E-06,+4.9322235496E+00,+1.7621356621E+00
+83.7500E-06,+4.9171481729E+00,+1.7621356621E+00
+84.0000E-06,+5.0126255588E+00,+1.7621356621E+00
+84.2500E-06,+4.9322235496E+00,+1.7621356621E+00
+84.5000E-06,+5.0126255588E+00,+1.7621356621E+00
+84.7500E-06,+5.0063441518E+00,+1.7508291296E+00
+85.0000E-06,+4.9636305844E+00,+1.7621356621E+00
+85.2500E-06,+4.9284547054E+00,+1.7621356621E+00
+85.5000E-06,+4.9724245542E+00,+1.7621356621E+00
+85.7500E-06,+5.0214195285E+00,+1.7573617928E+00
+86.0000E-06,+4.9975501820E+00,+1.7608793807E+00
+86.2500E-06,+4.8957913892E+00,+1.7540954612E+00
+86.5000E-06,+4.9573491774E+00,+1.7540954612E+00
+86.7500E-06,+4.9171481729E+00,+1.7588693305E+00
+87.0000E-06,+4.8957913892E+00,+1.7540954612E+00
+87.2500E-06,+4.8957913892E+00,+1.7540954612E+00
+87.5000E-06,+5.0113692774E+00,+1.7513316422E+00
+87.7500E-06,+4.9975501820E+00,+1.7460552603E+00
+88.0000E-06,+4.9636305844E+00,+1.7392713408E+00
+88.2500E-06,+4.9648868658E+00,+1.7460552603E+00
+88.5000E-06,+4.9699119914E+00,+1.7380150594E+00
