x-axis,1,2
second,Volt,Volt
-20.00000E+00,,
-19.98438E+00,+1.27817E+00,+50.64E-03
-19.96875E+00,+1.27810E+00,+50.64E-03
-19.95313E+00,+1.27832E+00,+50.64E-03
-19.93750E+00,+1.27832E+00,+50.64E-03
-19.92188E+00,+1.27832E+00,+50.64E-03
-19.90625E+00,+1.27817E+00,+50.64E-03
-19.89063E+00,+1.27817E+00,+50.64E-03
-19.87500E+00,+1.27810E+00,+50.64E-03
-19.85938E+00,+1.27817E+00,+50.64E-03
-19.84375E+00,+1.27810E+00,+50.64E-03
-19.82813E+00,+1.27825E+00,+50.64E-03
-19.81250E+00,+1.27810E+00,+50.64E-03
-19.79688E+00,+1.27825E+00,+50.64E-03
-19.78125E+00,+1.27817E+00,+50.64E-03
-19.76563E+00,+1.27810E+00,+50.64E-03
-19.75000E+00,+1.27810E+00,+50.64E-03
-19.73438E+00,+1.27810E+00,+50.64E-03
-19.71875E+00,+1.27802E+00,+50.64E-03
-19.70313E+00,+1.27825E+00,+50.64E-03
-19.68750E+00,+1.27802E+00,+50.64E-03
-19.67188E+00,+1.27810E+00,+50.64E-03
-19.65625E+00,+1.27810E+00,+50.64E-03
-19.64063E+00,+1.27825E+00,+50.64E-03
-19.62500E+00,+1.27817E+00,+50.64E-03
-19.60938E+00,+1.27825E+00,+50.64E-03
-19.59375E+00,+1.27825E+00,+50.64E-03
-19.57813E+00,+1.27855E+00,+50.64E-03
-19.56250E+00,+1.27840E+00,+50.64E-03
-19.54688E+00,+1.27863E+00,+50.64E-03
-19.53125E+00,+1.27870E+00,+50.64E-03
-19.51563E+00,+1.27878E+00,+50.64E-03
-19.50000E+00,+1.27870E+00,+50.64E-03
-19.48438E+00,+1.27870E+00,+50.64E-03
-19.46875E+00,+1.27870E+00,+50.64E-03
-19.45313E+00,+1.27885E+00,+50.64E-03
-19.43750E+00,+1.27870E+00,+50.64E-03
-19.42188E+00,+1.27893E+00,+50.64E-03
-19.40625E+00,+1.27885E+00,+50.64E-03
-19.39063E+00,+1.27893E+00,+50.64E-03
-19.37500E+00,+1.27900E+00,+50.64E-03
-19.35938E+00,+1.27885E+00,+50.64E-03
-19.34375E+00,+1.27893E+00,+50.64E-03
-19.32813E+00,+1.27885E+00,+50.64E-03
-19.31250E+00,+1.27908E+00,+50.64E-03
-19.29688E+00,+1.27893E+00,+50.64E-03
-19.28125E+00,+1.27915E+00,+50.64E-03
-19.26563E+00,+1.27908E+00,+50.64E-03
-19.25000E+00,+1.27915E+00,+50.64E-03
